text,label
"Xuất hiện nhiều ký hiệu lạ vẽ kín tường khu chung cư ở Hà Nội. Những ngày gần đây, tại cụm chung cư Văn phòng Quốc hội trên đường Trịnh Văn Bô (phường Xuân Phương, Hà Nội) xuất hiện dày đặc các ký hiệu lạ trên tường các tòa nhà, khiến nhiều cư dân thắc mắc, lo ngại.",0
Độc đáo rối nước nơi làng quê Việt Nam. Hành trình khám phá một làng quê mang không gian đậm hồn Bắc Bộ đưa du khách đến với một trải nghiệm đặc biệt - nơi nghệ thuật dân gian ngàn đời được tái sinh trên mặt nước: Múa rối nước - linh hồn của làng quê Việt.,0
"Xuân Son khiến CLB Nam Định hòa Thanh Hóa, CLB Công an TPHCM giành 3 điểm. (Dân trí) - Xuân Son thực hiện không thành công quả phạt đền khiến CLB Nam Định phải chia điểm với CLB Thanh Hoá, trong khi CLB PVF-CAND để thua 1-2 trước CLB Công an TPHCM ở vòng 12 V-League.",0
"Hơn 1.300 phương tiện chở nông sản, thực phẩm kẹt tại cửa khẩu. Hơn 1.300 phương tiện chở nông sản, thực phẩm đang ùn ứ tại các cửa khẩu đường bộ và đường thủy do chưa có kết quả kiểm tra an toàn thực phẩm theo quy định mới. Tình trạng này khiến nhiều doanh nghiệp đối mặt nguy cơ thiệt hại lớn.",0
"Mỹ điều thêm tàu chiến đến Trung Đông, Lầu Năm Góc sẵn sàng nhận lệnh. (Dân trí) - Hải quân Mỹ đã điều thêm một tàu chiến tới Trung Đông trong bối cảnh Washington tăng cường hiện diện quân sự quy mô lớn tại khu vực và căng thẳng với Iran leo thang.",0
"Chân dung những nhà giáo dành tiền tỷ tiết kiệm tặng học trò, trường cũ. Bốn nhà giáo có điểm chung giống nhau khi quyết định dành hàng tỷ đồng tiền tiết kiệm để lập quỹ hỗ trợ học sinh, sinh viên và những hoàn cảnh kém may mắn. Với họ, cách tri ân cuộc đời ý nghĩa nhất chính là nối dài cơ hội học tập cho người đi sau.",0
"Đại học công bố phòng mô phỏng tàu đường sắt tốc độ cao 50 tỷ đồng tại TPHCM. Phòng mô phỏng điều khiển và khai thác tàu đường sắt tốc độ cao được Đại học Giao thông Vận tải TPHCM đưa vào vận hành, tái hiện gần như đầy đủ các cấu phần của một hệ thống đường sắt hiện đại, từ trung tâm điều hành đến buồng lái tàu.",0
"Chương trình ‘Vinh quang Quốc hội Việt Nam’ - khơi dậy cảm xúc tự hào. Chương trình nghệ thuật chính luận đặc biệt “Vinh quang Quốc hội Việt Nam” đã đưa ngôn ngữ chính luận thành lời ca ngọt ngào, sâu lắng, vun đắp niềm tin đối với cơ quan đại biểu cao nhất của nhân dân.",0
"Nhiều đường dây thực phẩm bẩn bị phát hiện, TPHCM kiểm tra 1.320 cơ sở. (Dân trí) - Cơ quan chức năng ở TPHCM sẽ kiểm tra việc chấp hành pháp luật trong lĩnh vực an toàn thực phẩm dịp Tết Nguyên đán và mùa Lễ hội Xuân, với 1.320 cơ sở.",0
"Kết quả vụ việc khách hàng ‘tố’ khó khăn bán lại vàng ở tiệm vàng Hóc Môn. Một khách hàng tại TPHCM phản ánh gặp khó khăn khi muốn bán lại vàng do chính tiệm bán ra, dù có hóa đơn xác nhận. Vụ việc thu hút hàng nghìn bình luận trên mạng xã hội trước khi cơ quan quản lý thị trường lên tiếng.",0
"Hai xe tải tông trực diện trên quốc lộ lên Đà Lạt, hai người tử vong. Vụ tai nạn giao thông nghiêm trọng giữa hai xe tải xảy ra vào rạng sáng nay (25/1), trên quốc lộ 20 đoạn qua xã Bảo Lâm 2, tỉnh Lâm Đồng khiến 2 người tử vong.",0
"Những trường đại học ở Hà Nội xét tổ hợp C00 trong năm 2026. Năm 2026, nhiều trường đại học thông báo sẽ không xét tuyển tổ hợp C00 (Ngữ văn, Lịch sử, Địa lý). Tuy nhiên, vẫn còn nhiều trường tiếp tục xét tuyển tổ hợp này trong mùa tuyển sinh tới.",0
"Nhiều thay đổi về thu phí sử dụng đường bộ năm 2026, hàng triệu chủ ô tô cần biết. Từ 1/1/2026, việc thu phí sử dụng đường bộ đối với xe ô tô có nhiều thay đổi như mở rộng diện không chịu phí, đơn giản cách thu phí, bỏ tem dán trên kính xe...",0
"Nữ giáo viên nói lời lay động ‘nếu chọn lại tôi vẫn dạy học, vẫn gắn bó vùng biên’. Cô giáo Nguyễn Thị Mến chia sẻ: “Nếu được chọn lại, tôi vẫn sẽ chọn nghề dạy học và nếu được chọn nơi để gắn bó, tôi vẫn chọn vùng biên cương của Tổ quốc”.",0
"Giá vàng tăng cao, có nên bán để đầu tư bất động sản?. Giá vàng liên tục lập đỉnh mới, mang lại mức sinh lời cao. Tuy nhiên, bán vàng để đầu tư bất động sản ở thời điểm này cần được cân nhắc kỹ giữa lợi nhuận và độ an toàn dài hạn.",0
"Cách học của nam sinh 13 tuổi đạt 8.0 IELTS. Dù bố mẹ không giỏi tiếng Anh, nhưng với sự định hướng từ sớm và môi trường học tập phù hợp, Tạ Bảo Khoa (13 tuổi, ở Quảng Trị) đã xuất sắc đạt IELTS 8.0 - một thành tích đáng nể với học sinh lớp 8.",0
"Hệ sinh thái khép kín Hưng Việt Group - Nâng tầm nước mắm Việt. Trong bối cảnh thị trường thực phẩm ngày càng khắt khe; ngành nước mắm Việt Nam đang chuyển mình mạnh mẽ. Hệ sinh thái Hưng Việt Group nổi bật với chuỗi giá trị khép kín, kết nối công nghệ 3 Con Tôm, nhà máy sản xuất Nhất Việt và phân phối Hưng Việt.",0
"Nữ sinh nhỏ nhắn giành Huy chương Vàng ở tuổi 14, ước mơ trở thành cô giáo. Dù chỉ cao xấp xỉ 1m50, nữ sinh người Dao Lỷ Thị Thảo (xã Quảng Đức, Quảng Ninh) đã xuất sắc vượt qua nhiều đối thủ để giành Huy chương Vàng môn đẩy gậy hạng cân 40-41kg ở Hội khỏe Phù Đổng toàn quốc lần thứ X.",0
"Bà Nguyễn Thị Như Loan bị truy tố trong phi vụ sang tay đất 'vàng' lãi 300 tỷ đồng. Bà Nguyễn Thị Như Loan bị cáo buộc hưởng lợi gần 300 tỷ đồng trong vụ sang tay khu đất ""vàng"" ở Bến Vân Đồn gây thất thoát tài sản Nhà nước hơn 542 tỷ đồng.",0
"Hình ảnh khác lạ của chợ Bến Thành, Hồ Con Rùa gần Tết Bính Ngọ 2026. Mái chợ Bến Thành rực rỡ sắc đỏ, trong khi quảng trường phía trước được trang trí họa tiết sóng nước ấn tượng. Hồ Con Rùa cũng được “khoác áo mới”, vừa lạ lẫm vừa quen thuộc, sẵn sàng đón Tết Bính Ngọ 2026.",0
"Vụ Sago Food: Sở An toàn thực phẩm nói trường tự giám sát, người dân hỏi lại trách nhiệm của sở. Vụ Sago Food làm dấy lên câu hỏi về trách nhiệm của Sở An toàn thực phẩm TP.HCM. Bạn đọc lo ngại về an toàn bữa ăn bán trú và mong muốn cơ quan chức năng xử lý nghiêm vi phạm.",0
"Thủ tướng thăm Kuwait, Algeria, dự Hội nghị Thượng đỉnh G20 ở Nam Phi. Thủ tướng cùng Phu nhân và Đoàn đại biểu cấp cao Việt Nam sẽ thăm chính thức Kuwait và Algeria, tham dự Hội nghị Thượng đỉnh G20 và hoạt động song phương tại Nam Phi từ ngày 16 đến 24/11.",0
"Tết 2026, PNJ ‘khuấy đảo’ thị trường với loạt vàng trải nghiệm độc lạ. Tết 2026, dòng sản phẩm vàng 99,99% mang đến trải nghiệm mới lạ với giá trị tích lũy bền lâu, đa dạng thiết kế và khả năng ứng dụng linh hoạt, trở thành người bạn đồng hành trong năm mới.",0
"Loạt khoảnh khắc tiếc nuối của người hâm mộ khi U23 Việt Nam thua đậm. Trước màn hình LED, khán giả trải qua nhiều cung bậc cảm xúc và vẫn cổ vũ đội tuyển U23 Việt Nam đến những phút cuối, dù đội nhà thất bại 0-3 trước U23 Trung Quốc.",0
"5 tiêu chí sắp xếp, tổ chức lại các trường đại học. Việc sắp xếp lại các trường đại học không căn cứ mức độ tự chủ tài chính mà dựa trên khả năng đáp ứng các điều kiện, có tính đến yếu tố thương hiệu, theo Bộ Giáo dục.",0
"Hải Phòng có xe miễn phí đưa người dân đi xem triển lãm 80 năm Quốc khánh. (Dân trí) - Từ 8/9, Hải Phòng tổ chức xe miễn phí đưa đón người dân đến Hà Nội tham quan Triển lãm thành tựu đất nước kỷ niệm 80 năm Quốc khánh.",0
"Top những ngành giúp sinh viên Việt Nam tăng cơ hội định cư ở Australia. Hiện nay, thị trường lao động Australia trở nên cạnh tranh hơn so với 5-10 năm trước. Các tiêu chí xét thường trú cũng ngày càng khắt khe. Vì vậy, sinh viên cần có sự chuẩn bị kỹ lưỡng và chiến lược rõ ràng ngay từ khâu lựa chọn ngành học.",0
"Giá vàng có 'lên đỉnh, sụp sâu, rồi ngủ yên' như nhiều năm trước?. Theo TS Đào Lê Trang Anh, giảng viên cấp cao ngành tài chính, Đại học RMIT Việt Nam, dù vàng có thể đối mặt với các đợt điều chỉnh mạnh trong ngắn hạn, nhưng kịch bản 'sụp sâu và ngủ yên nhiều năm' khó lặp lại.",0
"Toàn cảnh 17h: Rùng mình ‘bác sĩ mạng’ tiêm filler chui tận nhà | Hy hữu: Bị rắn độc cắn sau khi sát hại vợ. Bản tin Toàn cảnh 17h cập nhật tin tức thời sự nóng nhất trong ngày, các câu chuyện đang thu hút sự quan tâm trên mạng xã hội.",0
"Cảnh sát giao thông dùng xe tuần tra, dẹp đường để bé gái 4 tuổi đi cấp cứu. (Dân trí) - Lực lượng cảnh sát giao thông tỉnh Gia Lai đã dùng xe tuần tra dẫn đường, hỗ trợ đưa bé gái 4 tuổi ở xã Ia Pa bị rắn lục cắn khẩn trương đến bệnh viện cấp cứu.",0
"Bắt nhóm hack Facebook, Zalo để mạo danh lừa đảo gần 50 tỷ đồng. Công an tỉnh Bắc Ninh vừa khởi tố 11 đối tượng liên quan đến hành vi chiếm đoạt tài khoản Facebook, Zalo để mạo danh lừa đảo, qua đó chiếm đoạt gần 50 tỷ đồng của nhiều nạn nhân trên cả nước.",0
"CĐV nghi ngờ kết quả bốc thăm Champions League bị dàn xếp. (Dân trí) - Nhiều người hâm mộ đã bày tỏ sự nghi ngờ về tính minh bạch của lễ bốc thăm vòng play-off Champions League diễn ra vào tối 30/1, sau khi Real Madrid tiếp tục đối đầu với Benfica của Mourinho.",0
"Ô tô tông liên hoàn 5 xe máy ở TPHCM, nhiều người bị thương. Ô tô 5 chỗ lưu thông qua giao lộ cửa ngõ phía Đông TPHCM đã tông liên hoàn 5 xe máy rồi leo lên vỉa hè. Vụ tai nạn khiến nhiều người ngã nhào xuống đường, bị thương phải nhập viện.",0
"Eximbank báo lãi hơn 1.500 tỷ đồng, ưu tiên dự phòng rủi ro giai đoạn chuyển đổi. Năm 2025 được xem là một năm bản lề đầy thách thức nhưng đầy quyết đoán của Eximbank. Thay vì chạy theo những con số tăng trưởng nóng, ngân hàng chủ động lựa chọn ưu tiên làm sạch bảng cân đối kế toán và đầu tư mạnh mẽ vào tái cấu trúc toàn diện.",0
"Việt Nam quan ngại về việc Mỹ áp thuế bổ sung với các nước cung cấp dầu cho Cuba. Việt Nam cho rằng biện pháp áp thuế bổ sung của Mỹ sẽ tác động nghiêm trọng đến cuộc sống người dân Cuba, kêu gọi Mỹ dỡ bỏ ngay các biện pháp bao vây, cấm vận chống Cuba.",0
"Kỳ thủ mạnh nhất làng cờ Trung Quốc bại trận trong cuộc đua 'gặp Lại Lý Huynh'. Tào Nham Lỗi, kỳ thủ được đánh giá là mạnh nhất làng cờ Trung Quốc, bất ngờ bại trận ở vòng loại siêu giải Ngũ Dương Bôi và không thể tái ngộ Lại Lý Huynh ở vòng chung kết.",0
Tổng thống Donald Trump mong muốn đón Tổng Bí thư Tô Lâm thăm Mỹ vào thời gian thích hợp. Tổng thống Mỹ Donald Trump tin tưởng quan hệ Việt Nam - Mỹ sẽ tiếp tục phát triển sâu rộng trên tất cả các lĩnh vực; đồng thời bày tỏ mong muốn được đón Tổng Bí thư Tô Lâm thăm Mỹ vào thời gian thích hợp.,0
"Loạt công ty của các đại gia có lãi trở lại. (Dân trí) - Tuy đối mặt với nhiều thử thách song 2025 cũng là năm nhiều doanh nghiệp trên sàn ghi dấu sự “hồi sinh” trở lại, chủ yếu nhờ kế hoạch tái cấu trúc và tiết giảm chi phí hoạt động hiệu quả.",0
"Loạt trường đại học điều chỉnh phương thức tuyển sinh năm 2026. Đến thời điểm này, nhiều trường đại học đã thông báo về những điều chỉnh mới trong phương thức tuyển sinh năm 2026, trong đó hầu hết giảm xét học bạ và thay đổi tổ hợp xét tuyển.",0
"Việt Nam cần đặt mục tiêu có 1 đại học lọt top 20 đến 50 thế giới. Ông Gita Wirjawan, chuyên gia Đại học Stanford (Mỹ) và cũng là cựu Bộ trưởng Thương mại Indonesia, cho rằng mỗi nước ở Đông Nam Á, trong đó có Việt Nam, cần đặt mục tiêu có ít nhất một trường đại học lọt top 20 đến 50 thế giới.",0
"Home Coming - Khi Sumikura ‘trở về’ để kiến tạo hành trình phát triển bền vững. Thị trường điện máy cạnh tranh khốc liệt, trong khi nhiều thương hiệu truyền đi các thông điệp mạnh mẽ để thu hút khách hàng thì Sumikura lại được truyền thông theo một hướng khá lặng lẽ nhưng nhất quán, với triết lý “Home Coming - SK đã trở về nhà”.",0
"Kinh doanh mỹ phẩm ghi nhãn không đúng sự thật, một công ty bị phạt 150 triệu đồng. Cục Quản lý Dược phạt Công ty TNHH Thương mại Vạn Minh 150 triệu đồng do kinh doanh mỹ phẩm ghi thông tin trên nhãn không đúng bản chất, sai lệch hồ sơ công bố và công thức đã được phê duyệt.",0
"Ngân hàng - ví điện tử: Mô hình ‘cộng sinh’ trong thanh toán không tiền mặt. Sự liên kết giữa ngân hàng và các ví điện tử đang tạo ra cấu trúc “cộng sinh” mới, giúp mở rộng tệp khách hàng, thúc đẩy chuyển đổi số và mang lại nhiều lợi ích thiết thực cho người dùng.",0
"Rapper Đen Vâu: ""Buổi đầu tập làm cha, khó kinh khủng"". (Dân trí) - Việc Đen Vâu viết về hình tượng người cha trong MV ""Việc lớn"" thu hút sự chú ý của khán giả, nhất là khi gần đây, đời sống cá nhân của anh và Hoàng Thùy Linh liên tục được khán giả quan tâm.",0
"Hà Nội: Dấu ấn đặc biệt của một trường tư tại kỳ thi học sinh giỏi thành phố. Tại kỳ thi chọn học sinh giỏi TP Hà Nội năm nay, học sinh Newton đạt 43 giải gồm: 4 giải Nhất, 20 giải Nhì, 9 giải Ba và 10 giải Khuyến khích.",0
"Hà Nội: Toàn cảnh Vành đai 1 đoạn Hoàng Cầu - Voi Phục sau giải phóng mặt bằng. Phần lớn công trình trong phạm vi dự án đường Vành đai 1 đoạn Hoàng Cầu – Voi Phục đã được phá dỡ; công nhân, máy móc đang khẩn trương tháo dỡ các hạng mục còn lại, dần mở ra không gian tuyến đường.",0
"Kỳ thi riêng xét tuyển đại học lớn nhất phía Nam 2026 diễn ra ngày 5/4 và 24/5. Kỳ thi đánh giá năng lực do Đại học Quốc gia TPHCM tổ chức sẽ diễn ra vào hai đợt, ngày 5/4 và 24/5/2026 tại 15 tỉnh hành phố. Thí sinh đăng ký dự thi từ ngày 24/1/2026.",0
Lưỡng đảng Mỹ đạt thỏa thuận tránh đóng cửa chính phủ. (Dân trí) - Đảng Dân chủ và đảng Cộng hòa Mỹ đã đạt được một thỏa thuận nhằm tránh việc chính phủ phải đóng cửa một phần và tạm thời cấp ngân sách cho Bộ An ninh Nội địa (DHS).,0
"Nhà bị kéo sập trong đêm, hai gia đình ở Đà Nẵng tá hỏa cầu cứu. (Dân trí) - Hai gia đình ở một thôn vùng núi của thành phố Đà Nẵng phải cầu cứu chính quyền và bộ đội biên phòng giữa đêm vì nhà cửa bất ngờ bị sạt lở, vùi lấp nhiều đồ đạc, vật nuôi.",0
"Thực phẩm Liên Việt Xanh - Hành trình ‘sạch từ tâm’ và dấu ấn quốc gia. Ngày 8/1, Top 500 Doanh nghiệp lớn nhất Việt Nam VNR500 xướng tên Công ty Cổ phần Tập đoàn Thực phẩm Liên Việt Xanh - dấu mốc ghi nhận quy mô, năng lực tài chính, hành trình bền bỉ xây dựng chất lượng, kỷ luật cùng tâm huyết với ngành thực phẩm Việt.",0
"Nữ diễn viên vừa lên sóng phim Việt giờ vàng đã gây tranh luận dữ dội. Nhân vật Duyên trong “Cách em một milimet” do diễn viên Hà Bùi đảm nhận đã gây bão mạng xã hội. Chỉ sau 1 đêm, những cảnh phim đầu tiên có mặt Duyên thu hút hàng triệu lượt xem, tạo ra làn sóng tranh luận gay gắt.",0
"Tháo gỡ các điểm nghẽn chính sách, tạo điều kiện để báo chí phát triển. Tháo gỡ các điểm nghẽn chính sách để báo chí phát triển lành mạnh là yêu cầu cấp thiết trong giai đoạn hiện nay. Điều này đòi hỏi tư duy quản lý mới, cách tiếp cận đồng bộ...",0
"Chuyên gia Malaysia: ""Cầu thủ được hoãn án treo giò không có nghĩa vô tội"". (Dân trí) - Theo chuyên gia bóng đá Datuk Pekan Ramli, việc các cầu thủ nhập tịch của Malaysia được FIFA hoãn án treo giò không đồng nghĩa với việc các cầu thủ này vô tội và vụ việc sẽ kết thúc.",0
"VPBank lập kỷ lục lợi nhuận 30.600 tỷ đồng năm 2025, tăng trưởng 53%. Năm 2025, VPBank ghi nhận kết quả kinh doanh ấn tượng và vượt kế hoạch ở toàn bộ chỉ tiêu tài chính: Tổng tài sản hợp nhất 1,26 triệu tỷ đồng, lợi nhuận trước thuế hơn 30.600 tỷ đồng.",0
"Tuyển giáo viên ở Hà Tĩnh: Điểm cao trượt, điểm thấp lại đỗ gây băn khoăn. Kỳ thi tuyển giáo viên năm 2025 tại Hà Tĩnh vừa khép lại, nhưng nhiều phụ huynh và thí sinh vẫn băn khoăn khi không ít ứng viên đạt điểm cao vẫn trượt, trong khi người điểm thấp hơn lại trúng tuyển.",0
"Honda CR-V hybrid 2026 lắp ráp ra mắt Việt Nam: Giá chờ thuế dự kiến rẻ hơn, thêm bản thấp đấu CX-5. Dù chưa công bố giá bán, Honda CR-V hybrid phiên bản lắp ráp trong nước được kỳ vọng sẽ có mức giá dễ tiếp cận hơn khi chính sách thuế mới được áp dụng.",0
"Rà soát về cấp phép thuốc diệt tủy chứa thạch tín. Bộ Y tế rà soát số đăng ký lưu hành đối với các loại thuốc dùng trong nha khoa, sau khi lo ngại thuốc diệt tủy chứa arsen (thạch tín) trong điều trị nội nha có thể gây hại cho sức khỏe nếu không kiểm soát sử dụng.",0
"Đột phá chuyển đổi số: Dấu ấn tiên phong của Bộ Công an. Bộ Công an đã đi đầu triển khai Đề án 06, Cơ sở dữ liệu quốc gia về dân cư và hệ sinh thái định danh điện tử VNeID... Đây là một trong những thành tựu nổi bật của lực lượng CAND trong nhiệm kỳ Đại hội XIII.",0
"Câu chuyện mở đường của một doanh nghiệp toàn cầu ở thị trường Việt Nam. Năm 1995, Việt Nam vẫn là một ẩn số trong mắt nhiều doanh nghiệp toàn cầu. Nhưng Unilever - Tập đoàn hàng tiêu dùng hàng đầu thế giới đã lựa chọn Việt Nam như một chiến lược đầu tư dài hạn.",0
"Tài xế vượt ẩu, chiếm trọn làn ngược chiều cao tốc bị phạt 5 triệu đồng. (Dân trí) - Theo hình ảnh camera ghi lại, tài xế Q. điều khiển ô tô khách có hành vi vượt ẩu, ô tô di chuyển sang hẳn làn đường ngược chiều trên đường cao tốc.",0
"Giá vàng lên đỉnh lịch sử, xuất hiện thêm yếu tố hỗ trợ. Giá vàng thế giới và trong nước tiếp tục tăng mạnh trong tuần đầu năm 2026, đẩy mức giá sát đỉnh lịch sử thiết lập cuối năm 2025 nhờ nhu cầu trú ẩn an toàn gia tăng trước bối cảnh địa chính trị phức tạp và kỳ vọng Fed nới lỏng tiền tệ.",0
"Uỷ ban Cạnh tranh xử phạt Công ty TikTok Pte. Ltd 880 triệu đồng. Ủy ban Cạnh tranh Quốc gia vừa có quyết định xử phạt vi phạm hành chính số tiền 880 triệu đồng đối với Công ty TikTok Pte. Ltd, đồng thời yêu cầu công ty chấm dứt các hành vi vi phạm.",0
Hàng nghìn học sinh TPHCM dừng ăn bán trú sau phản ánh thực phẩm bẩn vào trường. Hàng nghìn học sinh ở một số trường tại TPHCM phải dừng ăn bán trú sau phản ánh về vấn đề an toàn thực phẩm liên quan đến cung cấp suất ăn học đường.,0
"Cua Hoàng đế đỏ Na Uy - lựa chọn cao cấp cho quà tặng cuối năm. Với kích cỡ ấn tượng và lớp vỏ đỏ tượng trưng cho sự may mắn, thịnh vượng, Cua Hoàng đế đỏ Na Uy tươi sống là một lời khẳng định về đẳng cấp và sự trân trọng đối với người nhận.",0
"Một năm kể từ khi Từ Hy Viên qua đời, tài sản 30 triệu USD đi về đâu?. (Dân trí) - Hơn một năm sau khi nữ diễn viên Đài Loan (Trung Quốc) Từ Hy Viên qua đời, việc phân chia khối tài sản ước tính khoảng 30 triệu USD của cô đã chính thức đi đến hồi kết.",0
"Thói quen của nhiều người Việt ""bào mòn"" cột sống cổ. (Dân trí) - Các chuyên gia khuyến cáo, bên cạnh việc điều trị y khoa, người bệnh cần điều chỉnh tư thế ngồi làm việc, nghỉ giải lao giữa giờ, tập luyện đúng cách và duy trì lối sống lành mạnh để bảo vệ cột sống.",0
"Làm rõ thông tin chủ cơ sở nha khoa hành hung khách hàng ở TPHCM. (Dân trí) - Clip lan truyền trên mạng ghi lại cảnh cô gái bị người phụ nữ mặc áo blouse kéo ngã, giật điện thoại rồi ném xuống sàn nhà. Cơ quan công an đã xác định được các cá nhân liên quan.",0
"Tiền thưởng Tết năm 2026 bao nhiêu thì phải đóng thuế thu nhập cá nhân?. Sát Tết Nguyên đán 2026, người lao động băn khoăn tiền thưởng Tết bao nhiêu sẽ phải đóng thuế thu nhập cá nhân. Cách tính thuế khoản tiền thưởng Tết thế nào trước các quy định mới?",0
"NSND Trịnh Kim Chi làm người mẫu, hoa hậu Hà Kiều Anh sang trọng không ngờ. NSND Trịnh Kim Chi, diễn viên Hiền Mai cùng dàn nghệ sĩ gạo cội diện áo dài thanh lịch hội ngộ tại sự kiện kỷ niệm 30 năm sự nghiệp nhà thiết kế (NTK) Võ Việt Chung.",0
"Bitcoin giảm sâu về sát 77.000 USD, nỗi sợ bao trùm thị trường tiền số. Thị trường tiền số chứng kiến một đợt lao dốc mới, nhưng lần này đã có những thay đổi đáng chú ý, khiến không ít nhà đầu tư lo lắng về triển vọng của Bitcoin cũng như các đồng tiền kỹ thuật số khác.",0
"Thực trạng ùn tắc do người dân check-in Giáng sinh dưới lòng đường ở TPHCM. Những ngày này, Nhà thờ Đức Bà (phường Sài Gòn, TPHCM) được trang trí rực rỡ sắc màu đón Giáng sinh. Khu vực này trở nên hỗn loạn, bát nháo khi người dân bất chấp nguy hiểm, tràn ra giữa lòng đường để chụp ảnh.",0
"Câu chuyện số từ bản làng của học sinh, sinh viên, thanh niên dân tộc thiểu số. Diễn đàn “Câu chuyện số từ những bản làng” diễn ra chiều 26/12 tại Hà Nội, quy tụ đại diện Bộ Dân tộc và Tôn giáo, chuyên gia công nghệ cùng hàng trăm học sinh, sinh viên, thanh niên dân tộc thiểu số xuất sắc, tiêu biểu từ các địa phương cả nước.",0
"Sở GD-ĐT Hà Nội lý giải dự kiến lùi lịch thi lớp 10 năm 2026. Đại diện Sở GD-ĐT Hà Nội cho hay, kỳ thi tuyển sinh lớp 10 năm học 2026-2027 dự kiến diễn ra vào cuối tháng 6/2026, thay vì đầu tháng 6 như mọi năm. Tuy nhiên, theo đại diện Sở GD-ĐT, đây mới chỉ là thông tin dự kiến.",0
"Đề xuất xóa bỏ kỳ thi đại học tại quốc gia coi trọng thi cử bậc nhất châu Á. HÀN QUỐC - Người đứng đầu ngành giáo dục Seoul vừa đề xuất bỏ kỳ thi đại học quốc gia Suneung vào năm 2040, đồng thời cải tổ hệ thống tuyển sinh khi mô hình giáo dục quá nặng về thi cử không còn phù hợp với những thách thức Hàn Quốc đang đối mặt.",0
"Người dân quốc gia nào ăn mì thường xuyên nhất thế giới?. Trung bình 4-5 ngày một bữa mì, con số tưởng khó tin nhưng lại là thói quen ăn uống phổ biến ở một quốc gia châu Á. Nhờ vậy, nước này trở thành thị trường quan trọng hàng đầu của ngành mì ăn liền toàn cầu. Bạn đoán đó là quốc gia nào?",0
"Ít ai ngờ pin xe điện giúp hộ gia đình tiết kiệm hàng trăm triệu tiền điện. Nhờ công nghệ sạc hai chiều, pin xe điện có thể cấp điện ngược cho gia đình, giúp giảm mạnh hóa đơn tiền điện. Nghiên cứu cho thấy mức tiết kiệm có thể lên tới hàng chục, thậm chí hàng trăm triệu đồng.",0
"Nam tài xế ở Hà Nội bị phạt 23 triệu vì để biển số bám bùn đất lâu ngày. Cho rằng lỗi biển số bị che lấp chỉ bị phạt 900 nghìn đồng, nam tài xế đã quay clip tranh luận với CSGT. Kết quả, người này bị phạt 23 triệu đồng và trừ 6 điểm giấy phép lái xe.",0
Bộ Tư pháp Mỹ để lộ ảnh nhạy cảm của nhiều cô gái trong hồ sơ Epstein. Bộ Tư pháp Mỹ đã đăng tải vài chục hình ảnh khỏa thân chưa được che mờ lên website. Những bức ảnh này nằm trong hồ sơ liên quan đến tỷ phú Jeffrey Epstein.,0
"Lo ngại các trường đại học yếu đi sau sáp nhập, đề xuất bỏ đại học vùng. Sáng nay, Quốc hội thảo luận về dự thảo các luật, dự thảo nghị quyết về giáo dục - đào tạo, trong đó việc giữ hay bỏ đại học vùng được nhiều đại biểu nêu ý kiến.",0
"Hệ số lương đặc thù cho giáo viên là cần thiết khi chưa có chính sách tiền lương mới. Theo Bộ GD-ĐT, trong bối cảnh Chính phủ chưa ban hành chính sách tiền lương mới thì việc quy định hệ số lương đặc thù với nhà giáo là cần thiết.",0
"Người hâm mộ tiếc nuối khi U23 Việt Nam thua U23 Trung Quốc. Tối 20/1, phố đi bộ Nguyễn Huệ (TPHCM) chật kín người hâm mộ theo dõi trận bán kết giải U23 châu Á. Trước các màn hình LED, khán giả trải qua nhiều cung bậc cảm xúc và vẫn cổ vũ đội tuyển đến những phút cuối, dù đội nhà thất bại 0-3.",0
"Thành lập Cơ quan giúp việc Hội đồng điều hành Trung tâm Tài chính quốc tế. (Dân trí) - Cơ quan giúp việc vừa được thành lập sẽ là bộ phận tham mưu cho Hội đồng điều hành, đảm bảo kết nối thông suốt giữa Trung ương với TPHCM và Đà Nẵng trong quá trình xây dựng Trung tâm Tài chính.",0
"Cô gái 18 tuổi giành 3 Huy chương Vàng trong năm 2025, 1 lần vô địch thế giới. Thị Lài, cô gái có cái tên đơn giản nhưng đã làm nên điều đặc biệt trong năm 2025 với 3 tấm Huy chương Vàng Vovinam, trong đó có 1 Huy chương Vàng Giải Vô địch Vovinam thế giới.",0
"Việt Nam đón vị khách quốc tế thứ 20 triệu, lần đầu lập kỷ lục sau 65 năm. Nữ du khách Ba Lan là vị khách quốc tế thứ 20 triệu đến Việt Nam trong năm 2025. Lễ đón các vị khách diễn ra chiều nay (15/12) tại Phú Quốc, dấu mốc quan trọng ghi nhận tốc độ tăng trưởng bứt phá của du lịch Việt Nam.",0
"Diễn viên Hà Tình qua đời vì u não, xót xa hình ảnh lúc cuối đời. TRUNG QUỐC - Trước khi qua đời, diễn viên Hà Tình có 10 năm âm thầm chống chọi căn bệnh u não. Cô hạn chế ra ngoài, ít gặp gỡ người thân, bạn bè vì muốn giữ hình ảnh đẹp.",0
